name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Lacey James,34,0.252,0.27899999999999997,0.633,0.068,0,0,2018-19,NorthernIll.
Levi Bradley,22,0.113,0.156,0.875,0.033,0.015,0.2,2018-19,NorthernIll.
Dante Thorpe,8,0.037000000000000005,0.057,1,0.026000000000000002,0.019,0.33299999999999996,2018-19,NorthernIll.
Gairges Daow,8,0.259,0.25,0.7140000000000001,0.071,0,0,2018-19,NorthernIll.
Rod Henry-Hayes,7,0.294,0.444,0.8,0.077,0.083,0.5,2018-19,NorthernIll.
Eugene German,5,0.026000000000000002,0.026000000000000002,0.6,0,0,NA,2018-19,NorthernIll.
Noah McCarty,4,0.057999999999999996,0.08900000000000001,1,0,0,NA,2018-19,NorthernIll.
Jaylen Key,4,0.174,0.16699999999999998,0.5,0,0,NA,2018-19,NorthernIll.
Trendon Hankerson,1,0.067,0.14300000000000002,1,0,0,NA,2018-19,NorthernIll.
Total,93,0.10099999999999999,0.122,0.74,0.026000000000000002,0.012,0.2,2018-19,NorthernIll.
