shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.38799999999999996,0.615,0.115,0.6940000000000001,2013-14,Marshall
2pt Jumpers,0.282,0.353,0.062,0.376,2013-14,Marshall
3pt Shots,0.33,0.316,0.01,0.319,2013-14,Marshall
