name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
C.J. Gettys,24,0.25,0.344,0.846,0.275,0.5,0.636,2015-16
Marcus Bryan,18,0.145,0.273,1,0.138,0.19,0.444,2015-16
C.J. Bryce,15,0.109,0.125,0.9,0.046,0.051,0.4,2015-16
Devontae Cacok,14,0.185,0.225,0.9,0.33299999999999996,0.33299999999999996,0.25,2015-16
Chris Flemmings,13,0.065,0.079,0.875,0.069,0.08800000000000001,0.6,2015-16
Dylan Sherwood,10,0.33299999999999996,0.19,0.444,0.067,0,0,2015-16
Chuck Ogbodo,8,0.14300000000000002,0.105,0.5,0.21100000000000002,0.273,0.75,2015-16
Jordon Talley,6,0.035,0.039,0.667,0.026000000000000002,0,0,2015-16
Mark Matthews,5,0,0,NA,0.33299999999999996,0.25,0.2,2015-16
Trey Grundy,3,0,0,NA,0.231,0.429,1,2015-16
Craig Ponder,1,0,0,NA,0.01,0,0,2015-16
Denzel Ingram,1,0,0,NA,0.008,0,0,2015-16
Total,118,0.094,0.11800000000000001,0.8029999999999999,0.077,0.096,0.47100000000000003,2015-16
