name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Cedric Kuakumensah,26,0.157,0.155,0.542,0.025,0.036000000000000004,0.5,2015-16
Jason Massey,13,0.149,0.159,0.5379999999999999,0,0,NA,2015-16
Travis Fuller,9,0.195,0.19,0.5,0.091,0,0,2015-16
Obi Okolie,8,0.11900000000000001,0.135,0.625,0,0,NA,2015-16
Steven Spieth,5,0.038,0.016,0.25,0.04,0.2,1,2015-16
Aram Martin,3,0.2,0.14300000000000002,0.33299999999999996,0,0,NA,2015-16
Tavon Blackmon,3,0.016,0.015,0.5,0,0,NA,2015-16
Kyle Haber,2,0.16699999999999998,0,0,0.091,0,0,2015-16
Corey Daugherty,2,0.043,0,0,0,0,NA,2015-16
Justin Massey,1,0.059000000000000004,0.077,1,0,NA,NA,2015-16
Miki Ljuboja,1,0.33299999999999996,0,0,NA,NA,NA,2015-16
Total,73,0.09699999999999999,0.08900000000000001,0.5,0.018000000000000002,0.023,0.4,2015-16
