shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.484,0.584,0.102,0.65,2014-15,NewOrleans
2pt Jumpers,0.207,0.396,0.06,0.42100000000000004,2014-15,NewOrleans
3pt Shots,0.309,0.38,0.013000000000000001,0.385,2014-15,NewOrleans
