name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Kevin Hill,28,0.163,0.133,0.455,0.068,0.036000000000000004,0.16699999999999998,2014-15,NewOrleans
Terrance Syon,20,0.14400000000000002,0.188,0.75,0.09300000000000001,0.133,0.5,2014-15,NewOrleans
Colton Weisbrod,17,0.146,0.153,0.6,0.154,0,0,2014-15,NewOrleans
Nate Frye,12,0.09699999999999999,0.08199999999999999,0.364,0.018000000000000002,0,0,2014-15,NewOrleans
Travin Thibodeaux,7,0.125,0.185,0.833,0.036000000000000004,0,0,2014-15,NewOrleans
Michael Zeno,6,0.152,0.125,0.4,0.071,0,0,2014-15,NewOrleans
Kevin Brown,5,0.062,0.071,0.5,0.027000000000000003,0,0,2014-15,NewOrleans
Tevin Broyles,4,0.019,0.035,1,0.037000000000000005,0.045,0.5,2014-15,NewOrleans
Christavious Gill,2,0.01,0.019,1,0.027000000000000003,0,0,2014-15,NewOrleans
Total,101,0.098,0.10800000000000001,0.573,0.051,0.031,0.21100000000000002,2014-15,NewOrleans
