shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.312,0.655,0.05,0.69,2013-14,MontanaSt.
2pt Jumpers,0.317,0.392,0.043,0.41,2013-14,MontanaSt.
3pt Shots,0.371,0.369,0.005,0.371,2013-14,MontanaSt.
