name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Cody Joyce,20,0.099,0.105,0.6920000000000001,0.067,0.027000000000000003,0.14300000000000002,2013-14
Ricmonds Vilde,20,0.19399999999999998,0.16699999999999998,0.556,0.040999999999999995,0.059000000000000004,0.5,2013-14
Dauson Womack,13,0.188,0.107,0.33299999999999996,0.105,0,0,2013-14
Reveal Chukwujekwu,11,0.179,0.188,0.6,0.154,0.222,0.33299999999999996,2013-14
Caleb Crayton,11,0.157,0.212,0.875,0.034,0.062,0.5,2013-14
Alex Fountain,8,0.28600000000000003,0.2,0.5,0.16,0.16699999999999998,0.25,2013-14
Colter Lasher,8,0.129,0.111,0.5,0.098,0,0,2013-14
Tyler Russell,5,0.061,0.043,0.33299999999999996,0.018000000000000002,0.022000000000000002,0.5,2013-14
Jimmy Barton,4,0.105,0.2,1,0.069,0.1,0.5,2013-14
Cody Stetler,2,0.05,0,0,0.043,0,0,2013-14
Total,102,0.11599999999999999,0.114,0.5820000000000001,0.049,0.034,0.235,2013-14
