shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.28,0.529,0.182,0.6459999999999999,2014-15,Valparaiso
2pt Jumpers,0.33799999999999997,0.317,0.095,0.35100000000000003,2014-15,Valparaiso
3pt Shots,0.382,0.331,0.012,0.335,2014-15,Valparaiso
