name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Vashil Fernandez,30,0.23600000000000002,0.23,0.586,0.024,0,0,2014-15
Alec Peters,23,0.139,0.16699999999999998,0.765,0.061,0,0,2014-15
Darien Walker,17,0.11699999999999999,0.09300000000000001,0.385,0.053,0.136,0.75,2014-15
Tevonn Walker,14,0.12300000000000001,0.09699999999999999,0.462,0.012,0.033,1,2014-15
Jubril Adekoya,10,0.113,0.125,0.625,0.047,0.067,0.5,2014-15
David Skara,9,0.14300000000000002,0.154,0.75,0.027999999999999997,0,0,2014-15
E. Victor Nickerson,5,0.065,0.028999999999999998,0.25,0.015,0,0,2014-15
Max Joseph,2,0.062,0.1,1,0.111,0,0,2014-15
David Chadwick,2,0,0,NA,0.5,1,0.5,2014-15
Nick Davidson,1,0.16699999999999998,0.5,1,0,NA,NA,2014-15
Keith Carter,1,0.031,0.042,1,0,0,NA,2014-15
Total,114,0.133,0.132,0.589,0.038,0.034,0.316,2014-15
