shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.361,0.631,0.061,0.672,2018-19
2pt Jumpers,0.231,0.36200000000000004,0.016,0.368,2018-19
3pt Shots,0.408,0.35200000000000004,0.003,0.353,2018-19
