name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Karl Cochran,523,0.453,0.436,0.218,0.57,0.32299999999999995,0.298,0.295,0.5870000000000001,0.484,0.308,0.846,0.115,0.733,2012-13,Wofford
Spencer Collins,372,0.4690000000000001,0.426,0.28,0.5379999999999999,0.5,0.387,0.326,0.255,0.33299999999999996,0.298,0.784,0.28800000000000003,0.748,2012-13,Wofford
Lee Skinner,267,0.503,0.451,0.423,0.655,0.541,0.408,0.358,0.282,0.16899999999999998,0.111,1,0.47200000000000003,0.698,2012-13,Wofford
Indiana Faithful,126,0.48700000000000004,0.44,0.413,0.423,0.091,0.183,0.217,0.2,0.405,0.373,0.895,0.262,0.818,2012-13,Wofford
Jarell Byrd,112.00000000000001,0.523,0.48200000000000004,0.321,0.611,0.5,0.312,0.314,0.455,0.366,0.341,1,0.33899999999999997,0.737,2012-13,Wofford
Aerris Smith,83,0.49300000000000005,0.48200000000000004,0.807,0.5670000000000001,0.816,0.193,0.125,0.5,0,NA,NA,0.313,0.5379999999999999,2012-13,Wofford
Justin Gordon,55.00000000000001,0.41700000000000004,0.373,0.6729999999999999,0.43200000000000005,0.312,0.218,0.25,1,0.109,0.16699999999999998,0,0.418,0.609,2012-13,Wofford
John Swinton,55.00000000000001,0.5720000000000001,0.5,0.2,0.273,0,0.309,0.47100000000000003,0.125,0.491,0.40700000000000003,0.727,0.436,0.875,2012-13,Wofford
CJ Neumann,53,0.547,0.491,0.66,0.5710000000000001,0.7,0.245,0.231,0,0.094,0.4,1,0.47200000000000003,0.76,2012-13,Wofford
Taylor Wagener,34,0.6759999999999999,0.647,0.028999999999999998,1,0,0.028999999999999998,0,NA,0.941,0.43799999999999994,0.929,0.324,0.818,2012-13,Wofford
Bryan Harris,8,0.188,0.188,0.375,0,NA,0.125,0,NA,0.5,0.25,1,0,NA,2012-13,Wofford
James Long,5,0.084,0,0,NA,NA,0,NA,NA,1,0,NA,0.4,0.5,2012-13,Wofford
Kevin Hickson,3,0.633,0.667,1,0.667,0.5,0,NA,NA,0,NA,NA,0.667,0.5,2012-13,Wofford
Total,1696,0.483,0.446,0.34,0.5539999999999999,0.48,0.311,0.311,0.37200000000000005,0.35,0.307,0.852,0.281,0.725,2012-13,Wofford
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13,Wofford
