name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Lee Skinner,17,0.115,0.122,0.6920000000000001,0.037000000000000005,0.077,0.75,2012-13
Karl Cochran,12,0.079,0.092,0.667,0.013000000000000001,0,0,2012-13
Aerris Smith,10,0.149,0.158,0.6,0,0,NA,2012-13
Spencer Collins,9,0.077,0.071,0.5,0.006999999999999999,0,0,2012-13
CJ Neumann,6,0.171,0.25,0.833,0,0,NA,2012-13
Jarell Byrd,6,0.139,0.091,0.4,0.028999999999999998,0,0,2012-13
Justin Gordon,4,0.10800000000000001,0.125,0.5,0,0,NA,2012-13
Indiana Faithful,2,0.019,0.045,1,0,0,NA,2012-13
John Swinton,2,0.091,0.33299999999999996,1,0.059000000000000004,0.125,1,2012-13
Total,68,0.099,0.113,0.632,0.017,0.024,0.444,2012-13
