name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Myles Carter,21,0.157,0.162,0.647,0.114,0,0,2019-20,SeattleU
Terrell Brown,16,0.054000000000000006,0.068,0.667,0.015,0.022000000000000002,0.5,2019-20,SeattleU
Mattia Da Campo,12,0.154,0.069,0.25,0.14300000000000002,0,0,2019-20,SeattleU
Morgan Means,12,0.08800000000000001,0.091,0.5710000000000001,0.038,0.034,0.33299999999999996,2019-20,SeattleU
Riley Grigsby,9,0.138,0.125,0.556,0,0,NA,2019-20,SeattleU
Delante Jones,5,0.14800000000000002,0.231,0.75,0.026000000000000002,0,0,2019-20,SeattleU
Anand Hundal,3,0.273,0.3,1,0,0,NA,2019-20,SeattleU
Jordan Dallas,3,0.14300000000000002,0.1,0.33299999999999996,0,0,NA,2019-20,SeattleU
Rip Economou,2,0.25,0.25,1,0,0,NA,2019-20,SeattleU
Trey'von Hopkins,2,0.14300000000000002,0.25,1,0.077,0.125,1,2019-20,SeattleU
Aaron Nettles,1,0,0,NA,0,0,NA,2019-20,SeattleU
Total,86,0.105,0.11199999999999999,0.6,0.03,0.023,0.267,2019-20,SeattleU
