shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.358,0.551,0.095,0.608,2019-20,SeattleU
2pt Jumpers,0.28600000000000003,0.39799999999999996,0.054000000000000006,0.42100000000000004,2019-20,SeattleU
3pt Shots,0.355,0.316,0.005,0.318,2019-20,SeattleU
