name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Alpha Diallo,25,0.12300000000000001,0.146,0.789,0.05,0.095,0.667,2017-18
Kalif Young,19,0.222,0.22399999999999998,0.688,0.077,0,0,2017-18
Nate Watson,18,0.16699999999999998,0.157,0.688,0.035,0.048,0.5,2017-18
Rodney Bullock,17,0.159,0.177,0.647,0,0,NA,2017-18
Isaiah Jackson,10,0.10099999999999999,0.121,0.5,0.039,0.062,0.5,2017-18
Jalen Lindsey,9,0.278,0.273,0.6,0.14300000000000002,0.125,0.33299999999999996,2017-18
Drew Edwards,6,0.261,0.385,0.833,0,0,NA,2017-18
Kyron Cartwright,1,0.013000000000000001,0,0,0,0,NA,2017-18
Maliek White,1,0.032,0.055999999999999994,1,0,0,NA,2017-18
Total,106,0.121,0.141,0.685,0.025,0.028999999999999998,0.43799999999999994,2017-18
