name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Isaiah Sykes,39,0.15,0.156,0.625,0.121,0.16,0.5710000000000001,2011-12
Keith Clanton,34,0.17800000000000002,0.184,0.636,0.012,0,0,2011-12
Josh Crittle,18,0.348,0.4,0.5,0.025,0.027999999999999997,0.5,2011-12
Kasey Wilson,14,0.361,0.318,0.5379999999999999,0.125,0.25,1,2011-12
Tristan Spurlock,10,0.16399999999999998,0.111,0.33299999999999996,0.02,0.062,1,2011-12
P.J. Gaynor,7,0.111,0.16699999999999998,1,0.08,0.125,0.5,2011-12
Dwight McCombs,5,0.14800000000000002,0.133,0.5,0.5,NA,0,2011-12
Marcus Jordan,4,0.028999999999999998,0.021,0.33299999999999996,0.012,0,0,2011-12
Rod Days,2,0.33299999999999996,0.5,1,0,0,NA,2011-12
Total,133,0.154,0.159,0.59,0.038,0.052000000000000005,0.5,2011-12
