name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Ishmael Lane,25,0.17600000000000002,0.15,0.5710000000000001,0.04,0.057,0.5,2016-17,NorthwesternSt.
Tra'Von Joseph,16,0.145,0.2,0.875,0,0,NA,2016-17,NorthwesternSt.
Iziahiah Sweeney,13,0.10300000000000001,0.09699999999999999,0.33299999999999996,0.049,0.026000000000000002,0.25,2016-17,NorthwesternSt.
Zeek Woodley,11,0.175,0.2,0.8,0.017,0,0,2016-17,NorthwesternSt.
Sabri Thompson,9,0.078,0.13,0.75,0.034,0,0,2016-17,NorthwesternSt.
Jordan Bell,8,0.111,0.091,0.5,0.14800000000000002,0.182,0.5,2016-17,NorthwesternSt.
Josh Boyd,8,0.127,0.071,0.28600000000000003,0.048,0,0,2016-17,NorthwesternSt.
Reginald Kissoonlal,4,0.14300000000000002,0.25,1,0.25,0.5,0.33299999999999996,2016-17,NorthwesternSt.
Malik Metoyer,3,0.214,0.375,1,0,0,NA,2016-17,NorthwesternSt.
Tanner Hamilton,3,0.25,0.33299999999999996,0.5,0.111,0.2,1,2016-17,NorthwesternSt.
Devonte Hall,2,0,0,NA,0.02,0.028999999999999998,0.5,2016-17,NorthwesternSt.
Bailey Walker,1,0.2,NA,0,0,NA,NA,2016-17,NorthwesternSt.
Jacob Guest,1,0.5,0.5,1,0,0,NA,2016-17,NorthwesternSt.
Total,104,0.125,0.142,0.639,0.044000000000000004,0.046,0.381,2016-17,NorthwesternSt.
