shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.37,0.607,0.134,0.7,2016-17,St.Bonaventure
2pt Jumpers,0.248,0.295,0.096,0.327,2016-17,St.Bonaventure
3pt Shots,0.382,0.353,0.009000000000000001,0.35600000000000004,2016-17,St.Bonaventure
