shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.35600000000000004,0.5670000000000001,0.094,0.626,2019-20,California
2pt Jumpers,0.265,0.341,0.035,0.353,2019-20,California
3pt Shots,0.38,0.363,0.005,0.365,2019-20,California
