shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.27699999999999997,0.636,0.066,0.6809999999999999,2014-15,WesternIll.
2pt Jumpers,0.395,0.384,0.057999999999999996,0.40700000000000003,2014-15,WesternIll.
3pt Shots,0.32799999999999996,0.349,0.004,0.35100000000000003,2014-15,WesternIll.
