shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.341,0.62,0.099,0.688,2016-17,SFA
2pt Jumpers,0.314,0.375,0.069,0.40299999999999997,2016-17,SFA
3pt Shots,0.345,0.35200000000000004,0.008,0.355,2016-17,SFA
