name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Doron Lamb,369,0.624,0.5770000000000001,0.214,0.6579999999999999,0.40399999999999997,0.344,0.37,0.27699999999999997,0.442,0.466,0.9740000000000001,0.40399999999999997,0.826,2011-12
Terrence Jones,354,0.547,0.523,0.47200000000000003,0.737,0.439,0.39,0.275,0.105,0.138,0.327,0.938,0.446,0.627,2011-12
Marquis Teague,352,0.49100000000000005,0.449,0.44,0.555,0.128,0.332,0.282,0.091,0.22699999999999998,0.325,0.885,0.33799999999999997,0.7140000000000001,2011-12
Anthony Davis,337,0.654,0.628,0.516,0.8740000000000001,0.612,0.424,0.385,0.418,0.059000000000000004,0.15,1,0.602,0.7090000000000001,2011-12
Michael Kidd-Gilchrist,326,0.5700000000000001,0.511,0.439,0.6990000000000001,0.45,0.405,0.35600000000000004,0.319,0.156,0.255,1,0.589,0.745,2011-12
Darius Miller,302,0.593,0.5660000000000001,0.162,0.735,0.25,0.344,0.49,0.13699999999999998,0.493,0.376,0.875,0.228,0.797,2011-12
Kyle Wiltjer,162,0.5690000000000001,0.546,0.14800000000000002,0.667,0.43799999999999994,0.35200000000000004,0.35100000000000003,0.45,0.5,0.43200000000000005,1,0.16699999999999998,0.815,2011-12
Eloy Vargas,36,0.33199999999999996,0.33299999999999996,0.278,0.6,0.5,0.6940000000000001,0.24,0.5,0.027999999999999997,0,NA,0.361,0.308,2011-12
Sam Malone,6,0.5,0.5,0.667,0.5,0,0.33299999999999996,0.5,0,0,NA,NA,0,NA,2011-12
Jarrod Polson,2,0.128,0,0.5,0,NA,0,NA,NA,0.5,0,NA,2,0.25,2011-12
Twany Beckham,1,0,0,1,0,NA,0,NA,NA,0,NA,NA,0,NA,2011-12
Brian Long,1,0.345,0,0,NA,NA,1,0,NA,0,NA,NA,4,0.5,2011-12
"JOHNSON,ELIJAH",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-12
Total,2248,0.5750000000000001,0.5379999999999999,0.359,0.71,0.424,0.376,0.35200000000000004,0.258,0.265,0.37799999999999995,0.9420000000000001,0.41700000000000004,0.723,2011-12
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2011-12
