shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.354,0.578,0.131,0.665,2011-12,EastCarolina
2pt Jumpers,0.345,0.39,0.077,0.423,2011-12,EastCarolina
3pt Shots,0.301,0.317,0.012,0.321,2011-12,EastCarolina
