name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Maurice Kemp,30,0.193,0.25,0.875,0.11800000000000001,0.188,0.643,2011-12,EastCarolina
Erin Straughn,15,0.273,0.24,0.667,0.171,0.14300000000000002,0.33299999999999996,2011-12,EastCarolina
Robert Sampson,14,0.2,0.179,0.5,0.125,0.222,0.5,2011-12,EastCarolina
Darrius Morrow,12,0.047,0.053,0.7140000000000001,0.035,0.03,0.4,2011-12,EastCarolina
Austin Steed,7,0.111,0.067,0.33299999999999996,0.19,0.375,0.75,2011-12,EastCarolina
Corvonn Gaines,4,0.051,0.087,1,0.105,0.4,1,2011-12,EastCarolina
Yasin Kolo,3,0,0,NA,0.5,0.75,1,2011-12,EastCarolina
Darius Morales,2,0.222,0,0,0,0,NA,2011-12,EastCarolina
Paris Roberts-Campbell,2,0.043,0.067,1,0.045,0,0,2011-12,EastCarolina
Shamarr Bowden,2,0,0,NA,0.055999999999999994,0.071,0.5,2011-12,EastCarolina
Petar Torlak,1,0,0,NA,0.2,0.33299999999999996,1,2011-12,EastCarolina
Total,92,0.096,0.11,0.68,0.081,0.124,0.595,2011-12,EastCarolina
