name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Max Martz,21,0.28600000000000003,0.25,0.5,0.33299999999999996,0.3,0.429,2019-20,Penn
AJ Brodeur,17,0.061,0.054000000000000006,0.5379999999999999,0.043,0.10300000000000001,1,2019-20,Penn
Jordan Dingle,7,0.039,0.052000000000000005,0.75,0,0,NA,2019-20,Penn
Lucas Monroe,6,0.122,0.087,0.4,0.16699999999999998,1,1,2019-20,Penn
Eddie Scott,4,0.107,0.115,1,0.16699999999999998,0,0,2019-20,Penn
Devon Goodman,2,0.006,0,0,0.055999999999999994,0,0,2019-20,Penn
Ryan Betley,2,0.032,0.054000000000000006,1,0,0,NA,2019-20,Penn
Jarrod Simmons,2,0.11800000000000001,0,0,0,0,NA,2019-20,Penn
Bryce Washington,2,0.091,0.125,1,0.25,1,1,2019-20,Penn
Max Lorca-Lloyd,1,0,0,NA,0.5,NA,0,2019-20,Penn
Total,64,0.061,0.055999999999999994,0.5579999999999999,0.08199999999999999,0.11800000000000001,0.562,2019-20,Penn
