name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Stephen Hurt,41,0.20199999999999999,0.22399999999999998,0.652,0.146,0.129,0.444,2012-13,Lipscomb
Khion Sankey,23,0.16699999999999998,0.20800000000000002,0.7859999999999999,0.141,0.207,0.667,2012-13,Lipscomb
Malcolm Smith,14,0.102,0.064,0.33299999999999996,0.051,0.03,0.2,2012-13,Lipscomb
Oscar Garcia,11,0.26899999999999996,0.16699999999999998,0.28600000000000003,0.138,0.111,0.25,2012-13,Lipscomb
John Ross Glover,10,0.08800000000000001,0.053,0.33299999999999996,0.20600000000000002,0.33299999999999996,0.429,2012-13,Lipscomb
Talbott Denny,8,0.14800000000000002,0.182,0.5,0.154,0.33299999999999996,0.5,2012-13,Lipscomb
Deonte Alexander,5,0.021,0.036000000000000004,1,0.048,0.071,0.667,2012-13,Lipscomb
Martin Smith,5,0.036000000000000004,0.03,0.5,0.025,0.044000000000000004,0.667,2012-13,Lipscomb
Carter Sanderson,3,0.021,0,0,0.05,0.33299999999999996,1,2012-13,Lipscomb
J.J. Butler,3,0.17600000000000002,0,0,0,0,NA,2012-13,Lipscomb
Chad Johnson,3,0,0,NA,0.429,1,0.33299999999999996,2012-13,Lipscomb
Total,126,0.115,0.114,0.544,0.095,0.11599999999999999,0.474,2012-13,Lipscomb
