name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Trent Frazier,346,0.513,0.493,0.231,0.612,0.184,0.26,0.33299999999999996,0.067,0.509,0.34700000000000003,0.541,0.26,0.644,2017-18,Illinois
Leron Black,344,0.609,0.578,0.198,0.721,0.653,0.677,0.502,0.376,0.125,0.512,0.955,0.276,0.8,2017-18,Illinois
Kipper Nichols,225.99999999999997,0.5730000000000001,0.507,0.29600000000000004,0.612,0.439,0.341,0.35100000000000003,0.37,0.363,0.37799999999999995,0.8390000000000001,0.41600000000000004,0.862,2017-18,Illinois
Michael Finke,218.00000000000003,0.5660000000000001,0.557,0.252,0.782,0.674,0.317,0.507,0.4,0.431,0.309,0.966,0.225,0.612,2017-18,Illinois
Mark Smith,178,0.43900000000000006,0.382,0.225,0.45,0.33299999999999996,0.38799999999999996,0.377,0.192,0.38799999999999996,0.23199999999999998,0.938,0.303,0.7959999999999999,2017-18,Illinois
Mark Alstork,167,0.462,0.392,0.228,0.579,0.182,0.299,0.3,0.4,0.473,0.24100000000000002,1,0.431,0.764,2017-18,Illinois
Aaron Jordan,165,0.645,0.6,0.218,0.639,0.391,0.20600000000000002,0.294,0.5,0.5760000000000001,0.46299999999999997,0.909,0.38799999999999996,0.8440000000000001,2017-18,Illinois
Te'Jon Lucas,134,0.52,0.496,0.478,0.6409999999999999,0.415,0.381,0.353,0.222,0.142,0.263,1,0.38799999999999996,0.615,2017-18,Illinois
Da'Monte Williams,104,0.44,0.38,0.26899999999999996,0.679,0.316,0.34600000000000003,0.19399999999999998,0.429,0.385,0.225,1,0.423,0.705,2017-18,Illinois
Greg Eboigbodin,49,0.534,0.551,0.6729999999999999,0.727,0.833,0.327,0.188,0.667,0,NA,NA,0.51,0.44,2017-18,Illinois
Drew Cayce,8,0.184,0,0,NA,NA,0.125,0,NA,0.875,0,NA,0.75,0.667,2017-18,Illinois
Matic Vesel,7.000000000000001,0.324,0.28600000000000003,0.857,0.33299999999999996,0.5,0.14300000000000002,0,NA,0,NA,NA,1.143,0.375,2017-18,Illinois
Cameron Liss,2,0.5,0.5,0,NA,NA,1,0.5,0,0,NA,NA,0,NA,2017-18,Illinois
Samson Oladimeji,1,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2017-18,Illinois
Total,1948.9999999999998,0.537,0.5,0.264,0.643,0.456,0.374,0.396,0.32899999999999996,0.36200000000000004,0.335,0.831,0.335,0.732,2017-18,Illinois
