name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Naz Bohannon,36,0.175,0.217,0.767,0.05,0.043,0.33299999999999996,2019-20
Michael Akuchie,29,0.373,0.38299999999999995,0.72,0.121,0.091,0.25,2019-20
Jamir Thomas,20,0.258,0.273,0.75,0.15,0.25,0.33299999999999996,2019-20
Garrett Covington,13,0.084,0.066,0.5,0.069,0.087,0.4,2019-20
Donel Cathcart,7,0.109,0.14300000000000002,0.833,0.017,0,0,2019-20
Jelani Simmons,5,0.042,0.038,0.5,0.07400000000000001,0,0,2019-20
Geoff Hamperian,4,0.125,0.16699999999999998,0.5,0.33299999999999996,NA,0,2019-20
Darius Quisenberry,3,0.013999999999999999,0.022000000000000002,1,0.008,0.024,1,2019-20
Devin Morgan,2,0.1,0.1,0.5,0,0,NA,2019-20
Tyler Foster,2,0.11800000000000001,0,0,0,0,NA,2019-20
Olamide Pedersen,2,0.28600000000000003,0,0,0,0,NA,2019-20
Total,123,0.131,0.147,0.691,0.042,0.04,0.304,2019-20
