name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Victor Joseph,365,0.541,0.49,0.252,0.522,0.16699999999999998,0.263,0.365,0.14300000000000002,0.485,0.36200000000000004,0.7659999999999999,0.27399999999999997,0.88,2017-18,CalPoly
Donovan Fields,355,0.511,0.461,0.35200000000000004,0.47200000000000003,0.068,0.392,0.353,0.040999999999999995,0.256,0.40700000000000003,0.595,0.228,0.9259999999999999,2017-18,CalPoly
Luke Meikle,252.99999999999997,0.481,0.43700000000000006,0.15,0.395,0.4,0.45799999999999996,0.397,0.63,0.391,0.33299999999999996,1,0.221,0.857,2017-18,CalPoly
Jakub Niziol,182,0.534,0.49700000000000005,0.077,0.5,0.429,0.14300000000000002,0.385,0.6,0.78,0.345,0.98,0.23600000000000002,0.8140000000000001,2017-18,CalPoly
Josh Martin,177,0.45000000000000007,0.41200000000000003,0.311,0.473,0.385,0.418,0.311,0.435,0.271,0.33299999999999996,0.938,0.32799999999999996,0.655,2017-18,CalPoly
Marcellus Garrick,148,0.535,0.507,0.23600000000000002,0.514,0.389,0.27,0.375,0.267,0.493,0.384,0.857,0.223,0.758,2017-18,CalPoly
Mark Crowe,84,0.399,0.387,0.226,0.42100000000000004,0.375,0.155,0.385,0.6,0.619,0.25,1,0.155,0.5379999999999999,2017-18,CalPoly
Hank Hollingsworth,65,0.5750000000000001,0.631,0.846,0.691,0.605,0.154,0.3,0.667,0,NA,NA,0.569,0.35100000000000003,2017-18,CalPoly
Iziah James,54,0.4710000000000001,0.40700000000000003,0.24100000000000002,0.154,0.5,0.35200000000000004,0.42100000000000004,0.125,0.40700000000000003,0.364,0.75,0.29600000000000004,0.875,2017-18,CalPoly
Trevor John,48,0.659,0.635,0.021,0,NA,0.10400000000000001,0.4,0.5,0.875,0.452,0.9470000000000001,0.125,1,2017-18,CalPoly
Aleks Abrams,47,0.505,0.447,0.6809999999999999,0.5,0.43799999999999994,0.319,0.33299999999999996,0.2,0,NA,NA,0.46799999999999997,0.727,2017-18,CalPoly
Karlis Garoza,39,0.443,0.41,0.513,0.5,0.7,0.48700000000000004,0.316,0.16699999999999998,0,NA,NA,0.33299999999999996,0.615,2017-18,CalPoly
Total,1817.0000000000002,0.509,0.47,0.275,0.495,0.32,0.315,0.36200000000000004,0.314,0.41100000000000003,0.358,0.8540000000000001,0.263,0.78,2017-18,CalPoly
