name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Ronald Delph,42,0.327,0.306,0.647,0.084,0.083,0.375,2015-16
Jeantal Cylla,11,0.095,0.114,0.625,0.05,0.059000000000000004,0.33299999999999996,2015-16
Jesse Hill,8,0.094,0.045,0.33299999999999996,0.1,0,0,2015-16
Adonis Filer,6,0.053,0.057,0.6,0,0,NA,2015-16
Nick Rutherford,6,0.048,0.036000000000000004,0.33299999999999996,0,0,NA,2015-16
Solomon Poole,5,0.065,0.069,0.667,0.036000000000000004,0,0,2015-16
C.J. Turman,5,0.152,0.105,0.4,0,0,NA,2015-16
Matthew Reed,4,0.429,0.6,1,0.055999999999999994,0.125,1,2015-16
Javier Lacunza,3,0.33299999999999996,0.5,0.5,0.25,0,0,2015-16
Jackson Trapp,1,0.027999999999999997,0.053,1,0,0,NA,2015-16
Marquan Botley,1,0.019,0.045,1,0,0,NA,2015-16
Total,92,0.114,0.125,0.606,0.039,0.031,0.25,2015-16
