name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Henry Caruso,14,0.11800000000000001,0.134,0.75,0.03,0,0,2017-18,SantaClara
Josip Vrankic,11,0.09300000000000001,0.079,0.455,0,0,NA,2017-18,SantaClara
Emmanuel Ndumanya,11,0.102,0.133,0.727,0,0,NA,2017-18,SantaClara
KJ Feagin,4,0.028999999999999998,0.05,1,0,0,NA,2017-18,SantaClara
Jarvis Pugh,2,0.077,0,0,0,0,NA,2017-18,SantaClara
Julian Roche,2,0.667,0.667,1,0,0,NA,2017-18,SantaClara
Henrik Jadersten,2,0.067,0.111,1,0.25,0,0,2017-18,SantaClara
Kai Healy,1,0.045,0.071,1,0,0,NA,2017-18,SantaClara
Matt Hauser,1,0.03,0,0,0,0,NA,2017-18,SantaClara
Shaquille Walters,1,0.032,0,0,0,0,NA,2017-18,SantaClara
Total,49,0.076,0.086,0.652,0.008,0,0,2017-18,SantaClara
