name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Gabriel Olaseni,39,0.37200000000000005,0.35600000000000004,0.552,0.161,0.24,0.6,2013-14,Iowa
Melsahn Basabe,32,0.22699999999999998,0.24600000000000002,0.75,0.16,0.233,0.583,2013-14,Iowa
Aaron White,24,0.11699999999999999,0.11,0.706,0.10099999999999999,0.038,0.14300000000000002,2013-14,Iowa
Adam Woodbury,19,0.207,0.17600000000000002,0.5,0.09,0.111,0.5710000000000001,2013-14,Iowa
Roy Devyn Marble,14,0.034,0.042,0.75,0.047,0.085,0.625,2013-14,Iowa
Jarrod Uthoff,12,0.151,0.184,0.875,0.053,0.10300000000000001,0.75,2013-14,Iowa
Zach McCabe,7,0.091,0.037000000000000005,0.25,0.065,0.083,0.33299999999999996,2013-14,Iowa
Mike Gesell,3,0.013999999999999999,0.027000000000000003,1,0.027000000000000003,0.042,0.5,2013-14,Iowa
Peter Jok,2,0.053,0.083,1,0.033,0,0,2013-14,Iowa
Kyle Meyer,2,0.667,1,0.5,0,NA,NA,2013-14,Iowa
Josh Oglesby,1,0,0,NA,0.037000000000000005,0.071,1,2013-14,Iowa
Total,155,0.139,0.139,0.643,0.075,0.105,0.527,2013-14,Iowa
