name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Derrell Taylor,17,0.16399999999999998,0.122,0.5,0.19399999999999998,0.2,0.28600000000000003,2012-13,JacksonSt.
Willie Readus,17,0.26899999999999996,0.185,0.35700000000000004,0.045,0,0,2012-13,JacksonSt.
Sydney Coleman,14,0.18899999999999997,0.11800000000000001,0.4,0.098,0,0,2012-13,JacksonSt.
Kelsey Howard,12,0.095,0.109,0.667,0.037000000000000005,0,0,2012-13,JacksonSt.
Raymond Gregory,9,0.381,0.385,0.625,0.1,0,0,2012-13,JacksonSt.
Christian Williams,8,0.099,0.069,0.28600000000000003,0.012,0,0,2012-13,JacksonSt.
Phillip Williams,7,0.14,0.111,0.33299999999999996,0.019,0.062,1,2012-13,JacksonSt.
Kenny Demouchet,3,0.14300000000000002,0.2,1,0.111,0.33299999999999996,0.5,2012-13,JacksonSt.
Jeff Stubbs,2,0.027000000000000003,0.043,1,0.011000000000000001,0.033,1,2012-13,JacksonSt.
Dundrecous Nelson,1,0.015,0.027000000000000003,1,0,0,NA,2012-13,JacksonSt.
Total,90,0.129,0.11199999999999999,0.478,0.040999999999999995,0.027999999999999997,0.217,2012-13,JacksonSt.
