shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.348,0.5539999999999999,0.121,0.63,2016-17
2pt Jumpers,0.27,0.40399999999999997,0.035,0.418,2016-17
3pt Shots,0.382,0.34700000000000003,0.003,0.348,2016-17
