name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Josip Vrankic,21,0.109,0.12,0.7,0.02,0.059000000000000004,1,2018-19,SantaClara
Guglielmo Caruso,17,0.177,0.163,0.5710000000000001,0.115,0.16699999999999998,0.667,2018-19,SantaClara
Zeke Richards,7,0.175,0.12,0.429,0,0,NA,2018-19,SantaClara
Josh Martin,3,0.091,0.16699999999999998,0.667,0,0,NA,2018-19,SantaClara
Keshawn Justice,3,0.044000000000000004,0.028999999999999998,0.33299999999999996,0,0,NA,2018-19,SantaClara
Trey Wertz,2,0.018000000000000002,0.013999999999999999,0.5,0,0,NA,2018-19,SantaClara
Tahj Eaddy,1,0,0,NA,0.009000000000000001,0,0,2018-19,SantaClara
Fallou Ndoye,1,0.14300000000000002,1,1,0,0,NA,2018-19,SantaClara
Henrik Jadersten,1,0.027999999999999997,0.042,1,0,0,NA,2018-19,SantaClara
Total,56,0.08199999999999999,0.086,0.608,0.015,0.025,0.6,2018-19,SantaClara
