name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Trent Lockett,15,0.132,0.16399999999999998,0.857,0.017,0,0,2011-12
Kyle Cain,14,0.14300000000000002,0.16699999999999998,0.6920000000000001,0.01,0.028999999999999998,1,2011-12
Jordan Bachynski,14,0.141,0.128,0.6,0.105,0.062,0.25,2011-12
Carrick Felix,11,0.145,0.184,0.818,0,0,NA,2011-12
Rusian Pateev,9,0.111,0.14300000000000002,1,0.079,0.038,0.2,2011-12
Keala King,5,0.128,0.111,0.6,0,0,NA,2011-12
Chris Colvin,4,0.054000000000000006,0.1,0.75,0,0,NA,2011-12
Chanse Creekmur,2,0.33299999999999996,0.33299999999999996,1,0,0,NA,2011-12
Jonathan Giling,2,0.077,0,0,0.043,0.111,1,2011-12
Total,76,0.12300000000000001,0.147,0.746,0.027999999999999997,0.026000000000000002,0.33299999999999996,2011-12
