shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.374,0.552,0.133,0.636,2011-12,ArizonaSt.
2pt Jumpers,0.273,0.349,0.079,0.379,2011-12,ArizonaSt.
3pt Shots,0.353,0.368,0.012,0.37200000000000005,2011-12,ArizonaSt.
