name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Timothy Price,27,0.48700000000000004,0.524,0.579,0.18600000000000003,0.364,0.5,2011-12
Fred Sturdivant,22,0.102,0.099,0.588,0.1,0.2,0.4,2011-12
Aaron Clayborn,15,0.184,0.21600000000000003,0.5710000000000001,0.02,0,0,2011-12
DaQuan Joyner,11,0.145,0.111,0.5,0.083,0.133,0.667,2011-12
Daniel King,7,0.207,0.154,0.33299999999999996,0.05,0,0,2011-12
Patrick Onwenu,6,0.185,0.14300000000000002,0.4,0.042,0.1,1,2011-12
DeAngelo Scott,4,0.083,0.067,0.5,0,0,NA,2011-12
Omar Strong,4,0,0,NA,0.018000000000000002,0.04,1,2011-12
Madarious Gibbs,3,0.023,0,0,0.019,0,0,2011-12
Dexter Ellington,2,0.036000000000000004,0.071,1,0,0,NA,2011-12
Lawrence Johnson-Danner,2,0,0,NA,0.027999999999999997,0.067,1,2011-12
Jabari Peters,1,0.125,0,0,0,0,NA,2011-12
Total,104,0.122,0.12,0.526,0.047,0.07,0.5,2011-12
