name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Luke Petrasek,13,0.11900000000000001,0.094,0.462,0,0,NA,2015-16,Columbia
Jeff Coby,12,0.16699999999999998,0.146,0.5,0,0,NA,2015-16,Columbia
Alex Rosenberg,9,0.066,0.085,0.667,0,0,NA,2015-16,Columbia
Isaac Cohen,9,0.205,0.115,0.33299999999999996,0,0,NA,2015-16,Columbia
Kyle Castlin,9,0.102,0.098,0.444,0,0,NA,2015-16,Columbia
Lukas Meisner,8,0.29600000000000004,0.294,0.625,0,0,NA,2015-16,Columbia
Maodo Lo,7,0.031,0.01,0.2,0,0,NA,2015-16,Columbia
Nate Hickman,1,0.026000000000000002,0.042,1,0,NA,NA,2015-16,Columbia
CJ Davis,1,0.034,0,0,0,NA,NA,2015-16,Columbia
Conor Voss,1,0.111,0,0,0,NA,NA,2015-16,Columbia
Chris McComber,1,0,0,NA,0,0,NA,2015-16,Columbia
Grant Mullins,1,0,0,NA,0.028999999999999998,0,0,2015-16,Columbia
John Sica,1,0.2,0.33299999999999996,1,NA,NA,NA,2015-16,Columbia
Total,73,0.083,0.071,0.478,0.005,0,0,2015-16,Columbia
