name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Ladontae Henton,30,0.134,0.106,0.5,0.034,0.038,0.4,2014-15,Providence
Ben Bentil,29,0.245,0.231,0.48,0.1,0.071,0.25,2014-15,Providence
Carson Desrosiers,20,0.203,0.23800000000000002,0.625,0.055,0.07400000000000001,0.5,2014-15,Providence
Tyler Harris,17,0.102,0.11800000000000001,0.667,0.047,0.071,0.5,2014-15,Providence
Kris Dunn,13,0.061,0.049,0.455,0.006999999999999999,0,0,2014-15,Providence
Paschal Chukwu,10,0.222,0.188,0.6,0,0,NA,2014-15,Providence
Junior Lomomba,5,0.278,0.33299999999999996,0.6,0,0,NA,2014-15,Providence
Jalen Lindsey,4,0.188,0.111,0.33299999999999996,0.111,0,0,2014-15,Providence
Kyron Cartwright,3,0.059000000000000004,0.053,0.5,0.019,0,0,2014-15,Providence
Tom Planek,2,0.5,0,0,0.5,NA,0,2014-15,Providence
Ted Bancroft,1,0.5,0,0,NA,NA,NA,2014-15,Providence
Total,134,0.142,0.129,0.527,0.037000000000000005,0.033,0.33299999999999996,2014-15,Providence
