name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jeremy Watson,19,0.231,0.171,0.33299999999999996,0.024,0.083,1,2014-15,JacksonvilleSt.
Jamal Hunter,19,0.22899999999999998,0.244,0.688,0.048,0.087,0.667,2014-15,JacksonvilleSt.
D.J. Felder,19,0.17300000000000001,0.175,0.5379999999999999,0.034,0,0,2014-15,JacksonvilleSt.
Darion Rackley,11,0.078,0.071,0.444,0.025,0.042,0.5,2014-15,JacksonvilleSt.
Deitrich Cole,3,0.158,0.111,0.33299999999999996,0,0,NA,2014-15,JacksonvilleSt.
Malcolm Drumwright,2,0.034,0.077,1,0.013999999999999999,0.036000000000000004,1,2014-15,JacksonvilleSt.
Joe Kuligoski,1,0.071,0,0,0,0,NA,2014-15,JacksonvilleSt.
Avery Moore,1,0,0,NA,0,0,NA,2014-15,JacksonvilleSt.
Dontay Jackson,1,0.042,0.077,1,0,0,NA,2014-15,JacksonvilleSt.
Total,76,0.124,0.124,0.5,0.022000000000000002,0.023,0.385,2014-15,JacksonvilleSt.
