shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.385,0.618,0.06,0.657,2013-14,RobertMorris
2pt Jumpers,0.225,0.373,0.04,0.389,2013-14,RobertMorris
3pt Shots,0.39,0.335,0.001,0.336,2013-14,RobertMorris
