name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Dennis Tinnon,64,0.327,0.27899999999999997,0.604,0.147,0.162,0.375,2011-12,Marshall
Robert Goff,24,0.22,0.193,0.5,0.024,0,0,2011-12,Marshall
DeAndre Kane,21,0.068,0.07,0.643,0.045,0.048,0.28600000000000003,2011-12,Marshall
Nigel Spikes,15,0.255,0.273,0.75,0.073,0.231,1,2011-12,Marshall
Jamir Hanner,13,0.308,0.278,0.625,0.33299999999999996,0.5,0.2,2011-12,Marshall
Dago Pena,10,0.304,0.214,0.429,0.133,0.33299999999999996,0.5,2011-12,Marshall
Shaquille Johnson,6,0.078,0.094,0.833,0,0,NA,2011-12,Marshall
Yous Mbao,4,0.4,1,0.5,0.222,0,0,2011-12,Marshall
Justin Coleman,2,0.071,0.091,1,0,0,NA,2011-12,Marshall
Damier Pitts,1,0,0,NA,0.006,0,0,2011-12,Marshall
Jp Kambola,1,0.5,1,1,0,NA,NA,2011-12,Marshall
Total,161,0.166,0.159,0.615,0.057,0.059000000000000004,0.342,2011-12,Marshall
