name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Sam Hunt,337,0.542,0.493,0.16,0.46299999999999997,0.2,0.22,0.405,0.033,0.62,0.354,0.662,0.23399999999999999,0.937,2016-17
Davaris McGowens,227,0.533,0.493,0.8109999999999999,0.5429999999999999,0.6,0.18899999999999997,0.27899999999999997,0.33299999999999996,0,NA,NA,0.489,0.667,2016-17
Eliel Gonzalez,219,0.527,0.484,0.41100000000000003,0.478,0.07,0.251,0.382,0.048,0.33799999999999997,0.37799999999999995,0.75,0.374,0.732,2016-17
James Whitaker,175,0.48000000000000004,0.423,0.377,0.409,0.37,0.19399999999999998,0.41200000000000003,0.429,0.429,0.293,0.909,0.349,0.787,2016-17
Amari Hamilton,173,0.504,0.46799999999999997,0.191,0.39399999999999996,0.077,0.185,0.344,0.091,0.624,0.35200000000000004,0.9470000000000001,0.237,0.78,2016-17
Raymon Pratt,161,0.453,0.43799999999999994,0.45299999999999996,0.603,0.5,0.311,0.26,0.385,0.23600000000000002,0.237,0.889,0.217,0.5710000000000001,2016-17
Aaron Scales,135,0.5660000000000001,0.578,0.726,0.602,0.49200000000000005,0.27399999999999997,0.514,0.42100000000000004,0,NA,NA,0.622,0.5,2016-17
Donte Watson,104,0.61,0.591,0.27899999999999997,0.7929999999999999,0.261,0.25,0.5,0.5379999999999999,0.47100000000000003,0.34700000000000003,0.765,0.135,0.857,2016-17
Austin Williams,72,0.47400000000000003,0.47200000000000003,0.639,0.5429999999999999,0.12,0.139,0.3,0,0.222,0.25,1,0.639,0.457,2016-17
Nick Reese,56.99999999999999,0.45399999999999996,0.447,0.368,0.524,0.727,0.368,0.47600000000000003,0.5,0.263,0.2,1,0.33299999999999996,0.474,2016-17
Martin Jones,31,0.32,0.29,0.09699999999999999,0.667,0.5,0.161,0.2,0,0.742,0.174,1,0.226,0.5710000000000001,2016-17
Mike Owona,13,0.604,0.6920000000000001,0.846,0.727,0.75,0.154,0.5,1,0,NA,NA,0.308,0,2016-17
Joshua Mullins,6,0.36,0.25,0.16699999999999998,0,NA,0.33299999999999996,0,NA,0.5,0.33299999999999996,1,0.33299999999999996,1,2016-17
Charles Carrington,6,0.14400000000000002,0,1,0,NA,0,NA,NA,0,NA,NA,0.33299999999999996,1,2016-17
Total,1716,0.515,0.483,0.41700000000000004,0.531,0.405,0.228,0.379,0.264,0.355,0.32799999999999996,0.795,0.342,0.6809999999999999,2016-17
