name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Davaris McGowens,31,0.163,0.14,0.467,0.023,0,0,2016-17,N.C.A&T
Aaron Scales,25,0.245,0.254,0.625,0.027000000000000003,0,0,2016-17,N.C.A&T
James Whitaker,10,0.121,0.111,0.375,0.059000000000000004,0,0,2016-17,N.C.A&T
Raymon Pratt,9,0.11,0.136,0.75,0.02,0,0,2016-17,N.C.A&T
Eliel Gonzalez,6,0.055999999999999994,0.047,0.4,0.018000000000000002,0.048,1,2016-17,N.C.A&T
Nick Reese,5,0.23800000000000002,0.273,0.6,0,0,NA,2016-17,N.C.A&T
Mike Owona,3,0.273,0.25,0.667,0,0,NA,2016-17,N.C.A&T
Austin Williams,2,0.043,0.04,0.5,0,0,NA,2016-17,N.C.A&T
Martin Jones,1,0,0,NA,0.2,1,1,2016-17,N.C.A&T
Sam Hunt,1,0.019,0.04,1,0,0,NA,2016-17,N.C.A&T
Donte Watson,1,0.034,0.043,1,0,0,NA,2016-17,N.C.A&T
Total,94,0.122,0.126,0.552,0.018000000000000002,0.013999999999999999,0.28600000000000003,2016-17,N.C.A&T
