shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.47200000000000003,0.544,0.113,0.613,2014-15
2pt Jumpers,0.23399999999999999,0.369,0.051,0.389,2014-15
3pt Shots,0.294,0.348,0.019,0.355,2014-15
