name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Amadou Sylla,23,0.266,0.23600000000000002,0.619,0.042,0.111,1,2019-20,TennesseeTech
Reece Wilkinson,17,0.24100000000000002,0.188,0.429,0.158,0.25,0.667,2019-20,TennesseeTech
Tujautae Williams,12,0.098,0.12300000000000001,0.7,0.012,0.043,1,2019-20,TennesseeTech
Darius Allen,10,0.196,0.2,0.556,0.034,0,0,2019-20,TennesseeTech
Larry Kuimi,6,0.109,0.138,0.667,0,0,NA,2019-20,TennesseeTech
Jr. Clay,6,0.037000000000000005,0.036000000000000004,0.5,0,0,NA,2019-20,TennesseeTech
Keishawn Davidson,3,0.043,0.033,0.33299999999999996,0,0,NA,2019-20,TennesseeTech
Garrett Golday,2,0.071,0.105,1,0,0,NA,2019-20,TennesseeTech
Hunter Vick,1,0.043,0.062,1,0,0,NA,2019-20,TennesseeTech
Jared Sherfield,1,0.059000000000000004,0,0,0,0,NA,2019-20,TennesseeTech
Dane Quest,1,0.083,0.2,1,0,0,NA,2019-20,TennesseeTech
Total,82,0.11199999999999999,0.11800000000000001,0.581,0.018000000000000002,0.037000000000000005,0.7140000000000001,2019-20,TennesseeTech
