name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Zane Meeks,20,0.385,0.4,0.6,0,0,NA,2019-20,Nevada
K.J. Hymes,13,0.188,0.19399999999999998,0.667,0.174,0.25,0.5,2019-20,Nevada
Johncarlos Reyes,11,0.131,0.16699999999999998,0.75,0.061,0.08,0.667,2019-20,Nevada
Lindsey Drew,11,0.139,0.174,0.8,0.012,0.025,1,2019-20,Nevada
Jalen Harris,8,0.027000000000000003,0.034,0.75,0.012,0.015,0.5,2019-20,Nevada
Robby Robinson,4,0.125,0.091,0.5,0,0,NA,2019-20,Nevada
Nisré Zouzoua,3,0.032,0.069,1,0.02,0,0,2019-20,Nevada
Jazz Johnson,3,0,0,NA,0.024,0.033,0.5,2019-20,Nevada
Kane Milling,1,0.083,0.16699999999999998,1,0,0,NA,2019-20,Nevada
Total,74,0.105,0.126,0.69,0.025,0.033,0.5379999999999999,2019-20,Nevada
