shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.409,0.564,0.128,0.6459999999999999,2018-19
2pt Jumpers,0.22399999999999998,0.36700000000000005,0.078,0.397,2018-19
3pt Shots,0.36700000000000005,0.35100000000000003,0.01,0.354,2018-19
