shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.408,0.568,0.105,0.634,2018-19
2pt Jumpers,0.281,0.371,0.031,0.382,2018-19
3pt Shots,0.311,0.36700000000000005,0.01,0.371,2018-19
