name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Gavin Kensmil,32,0.161,0.152,0.613,0.038,0.125,1,2019-20,SFA
Cameron Johnson,20,0.11599999999999999,0.14400000000000002,0.8240000000000001,0.05,0.125,1,2019-20,SFA
Calvin Solomon,17,0.276,0.355,0.688,0.071,0,0,2019-20,SFA
Kevon Harris,15,0.084,0.057,0.385,0,0,NA,2019-20,SFA
Charlie Daniels,13,0.222,0.182,0.5,0.034,0.083,1,2019-20,SFA
Sama'Zha Hart,12,0.256,0.292,0.636,0.071,0.125,1,2019-20,SFA
Nathan Bain,10,0.136,0.133,0.667,0.034,0,0,2019-20,SFA
David Kachelries,2,0.038,0.055999999999999994,1,0,0,NA,2019-20,SFA
Roti Ware,2,0.012,0.023,1,0.013999999999999999,0,0,2019-20,SFA
John Comeaux,2,0.022000000000000002,0.039,1,0,0,NA,2019-20,SFA
Oddyst Walker,1,0.067,0,0,0,0,NA,2019-20,SFA
Total,126,0.12,0.124,0.635,0.025,0.05,0.667,2019-20,SFA
