start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.12,0.493,0.379,0.556,0.20600000000000002,0.318,0.41600000000000004,0.348,2012-13
"Rebound, 11-30 s",0.23800000000000002,0.447,0.244,0.423,0.39399999999999996,0.363,0.36200000000000004,0.37,2012-13
"Score, 0-10 s",0.062,0.414,0.243,0.48100000000000004,0.306,0.265,0.45,0.32,2012-13
"Score, 11-30 s",0.38299999999999995,0.43,0.271,0.527,0.38799999999999996,0.34600000000000003,0.341,0.299,2012-13
"Steal, 0-10 s",0.063,0.6459999999999999,0.6729999999999999,0.632,0.133,0.667,0.195,0.455,2012-13
"Steal, 11-30 s",0.034,0.475,0.267,0.562,0.433,0.34600000000000003,0.3,0.389,2012-13
Transition,0.245,0.513,0.42,0.5760000000000001,0.212,0.355,0.368,0.354,2012-13
