name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Carrick Felix,34,0.183,0.162,0.581,0.028999999999999998,0.038,0.5,2012-13
Jordan Bachynski,28,0.171,0.172,0.654,0.026000000000000002,0.028999999999999998,0.5,2012-13
Ruslan Pateev,10,0.25,0.217,0.625,0.071,0.16699999999999998,1,2012-13
Chris Colvin,6,0.069,0.062,0.4,0.036000000000000004,0,0,2012-13
Eric Jacobsen,5,0.14300000000000002,0.111,0.5,0.077,0,0,2012-13
Jahii Carson,4,0.013999999999999999,0.017,0.667,0.006,0.013000000000000001,1,2012-13
Evan Gordon,4,0.033,0,0,0.016,0,0,2012-13
Jonathan Gilling,4,0.077,0.125,1,0.032,0,0,2012-13
Kenny Martin,1,0.5,1,1,0,NA,NA,2012-13
Total,96,0.109,0.10800000000000001,0.598,0.022000000000000002,0.025,0.455,2012-13
