name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Devaughn Akoon-Purcell,24,0.11599999999999999,0.12,0.588,0.048,0.073,0.5710000000000001,2015-16
Deontae Hawkins,22,0.294,0.217,0.5,0.096,0.08,0.33299999999999996,2015-16
Quintin Brewer,18,0.40700000000000003,0.467,0.636,0.159,0.133,0.28600000000000003,2015-16
Mikyle McIntosh,12,0.125,0.159,0.636,0.011000000000000001,0,0,2015-16
Nick Banyard,6,0.14300000000000002,0.077,0.33299999999999996,0,0,NA,2015-16
Paris Lee,4,0.013000000000000001,0.023,1,0.02,0.028999999999999998,0.5,2015-16
Daouda Ndiaye,4,0.5,0.4,0.5,0,0,NA,2015-16
Roland Griffin,3,0.048,0.091,1,0.067,0,0,2015-16
Tony Wills,3,0.059000000000000004,0.091,1,0.021,0.059000000000000004,1,2015-16
Total,96,0.128,0.131,0.5870000000000001,0.05,0.05,0.375,2015-16
