shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.295,0.648,0.075,0.7,2015-16
2pt Jumpers,0.37799999999999995,0.33399999999999996,0.113,0.377,2015-16
3pt Shots,0.327,0.359,0.001,0.359,2015-16
