name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Reveal Chukwujekwu,21,0.221,0.21100000000000002,0.632,0.027000000000000003,0.037000000000000005,0.5,2015-16
Josh Ibarra,18,0.141,0.107,0.5710000000000001,0.066,0.038,0.25,2015-16
Alex Fountain,8,0.35700000000000004,0.222,0.4,0.038,0.033,0.33299999999999996,2015-16
Cody Stetler,8,0.1,0.091,0.5,0.077,0.13,0.75,2015-16
Anthony Odunsi,7,0.025,0.032,0.75,0.025,0.022000000000000002,0.33299999999999996,2015-16
Colter Lasher,7,0.047,0.039,0.6,0.025,0,0,2015-16
Isaiah Robinson,6,0.121,0.16699999999999998,1,0.077,0.077,0.5,2015-16
Jourdan Stickler,6,0.125,0.154,0.5,0.033,0,0,2015-16
Caleb Crayton,4,0.08900000000000001,0.091,0.75,0,0,NA,2015-16
Trey Patterson,2,0.02,0,0,0.16699999999999998,0.5,1,2015-16
Terry Harris,2,0.16699999999999998,0.2,1,0,0,NA,2015-16
Stephen O'Suji,1,0,0,NA,0.083,0,0,2015-16
Asa Cantwell,1,0.14300000000000002,0.2,1,0,0,NA,2015-16
Total,91,0.095,0.09,0.627,0.038,0.039,0.375,2015-16
