name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Anthony Lamb,447,0.527,0.47200000000000003,0.34,0.625,0.263,0.248,0.315,0.371,0.41200000000000003,0.293,0.7959999999999999,0.353,0.81,2019-20,Vermont
Stef Smith,364,0.588,0.569,0.26899999999999996,0.551,0.16699999999999998,0.212,0.429,0.091,0.519,0.423,0.888,0.20600000000000002,0.747,2019-20,Vermont
Ryan Davis,219,0.604,0.573,0.621,0.625,0.624,0.091,0.6,0.5,0.28800000000000003,0.302,1,0.242,0.83,2019-20,Vermont
Everett Duncan,198,0.625,0.5760000000000001,0.192,0.763,0.552,0.066,0.5379999999999999,0.429,0.742,0.354,0.9420000000000001,0.414,0.8290000000000001,2019-20,Vermont
Ben Shungu,150,0.512,0.5,0.56,0.5479999999999999,0.217,0.127,0.263,0,0.313,0.34,0.938,0.33299999999999996,0.56,2019-20,Vermont
Aaron Deloney,110.00000000000001,0.45399999999999996,0.418,0.327,0.583,0.23800000000000002,0.17300000000000001,0.21100000000000002,0,0.5,0.255,0.7140000000000001,0.255,0.7140000000000001,2019-20,Vermont
Robin Duncan,107,0.496,0.5,0.551,0.6779999999999999,0.3,0.14,0.2,0,0.308,0.212,1,0.514,0.455,2019-20,Vermont
Bailey Patella,89,0.596,0.573,0.517,0.7390000000000001,0.382,0.067,0.33299999999999996,0,0.41600000000000004,0.27,0.9,0.337,0.7,2019-20,Vermont
Daniel Giddens,76,0.5740000000000001,0.579,0.855,0.6,0.7440000000000001,0.145,0.455,0.4,0,NA,NA,0.355,0.519,2019-20,Vermont
Isaiah Powell,50,0.391,0.4,0.38,0.474,0.667,0.3,0.33299999999999996,0.2,0.32,0.25,0.75,0.1,0.2,2019-20,Vermont
Duncan Demuth,33,0.42700000000000005,0.39399999999999996,0.152,0.8,0.75,0.061,0,NA,0.7879999999999999,0.231,1,0.212,0.7140000000000001,2019-20,Vermont
Eric Beckett,25,0.465,0.46,0.28,0.429,0.33299999999999996,0.12,0.33299999999999996,0,0.6,0.33299999999999996,1,0.16,0.5,2019-20,Vermont
Deng Adiang,4,0.25,0.25,0.25,1,0,0,NA,NA,0.75,0,NA,0,NA,2019-20,Vermont
Kevin  Garrison,2,0.5,0.5,0.5,1,1,0,NA,NA,0.5,0,NA,0,NA,2019-20,Vermont
Josh Speidel,1,1,1,1,1,1,0,NA,NA,0,NA,NA,0,NA,2019-20,Vermont
"EYTLE-ROCK,R.J.",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-20,Vermont
Total,1875,0.55,0.52,0.39899999999999997,0.618,0.39799999999999996,0.166,0.36,0.25,0.435,0.327,0.888,0.306,0.718,2019-20,Vermont
