shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.28,0.652,0.07,0.701,2019-20
2pt Jumpers,0.304,0.37200000000000005,0.047,0.39,2019-20
3pt Shots,0.41600000000000004,0.33,0.004,0.331,2019-20
