name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
T.J. Holyfield,35,0.162,0.168,0.731,0.10400000000000001,0.192,0.625,2017-18
Kevon Harris,28,0.157,0.146,0.545,0.091,0.053,0.2,2017-18
Leon Gilmore III,15,0.113,0.106,0.6,0,0,NA,2017-18
Ty Charles,10,0.14800000000000002,0.114,0.444,0.013999999999999999,0.037000000000000005,1,2017-18
Ivan Canete,6,0.068,0.077,0.6,0.024,0.062,1,2017-18
Shannon Bogues,6,0.032,0.019,0.4,0.009000000000000001,0,0,2017-18
Stefon Fisher,5,0.33299999999999996,0.4,0.8,0,0,NA,2017-18
John Comeaux,4,0.051,0.064,0.75,0,0,NA,2017-18
Jovan Grujic,3,0.154,0.222,1,0.067,0,0,2017-18
Samuli Nieminen,3,0.1,0.111,0.667,0,0,NA,2017-18
Aaron Augustin,2,0,0,NA,0,0,NA,2017-18
"III,LEON",1,NA,NA,NA,0.14300000000000002,0,0,2017-18
Total,118,0.105,0.10400000000000001,0.625,0.036000000000000004,0.044000000000000004,0.444,2017-18
