name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Zach Smith,22,0.145,0.17600000000000002,0.812,0.038,0.057,0.6,2016-17,TexasTech
Justin Gray,13,0.134,0.16399999999999998,1,0.034,0.019,0.25,2016-17,TexasTech
Niem Stevenson,10,0.094,0.098,0.556,0.028999999999999998,0.083,1,2016-17,TexasTech
Aaron Ross,9,0.28,0.353,0.857,0.032,0.07400000000000001,1,2016-17,TexasTech
Anthony Livingston,8,0.22899999999999998,0.304,0.875,0,0,NA,2016-17,TexasTech
Shadell Millinghaus,4,0.073,0.054000000000000006,0.5,0,0,NA,2016-17,TexasTech
Keenan Evans,4,0.032,0.033,0.667,0.008,0.021,1,2016-17,TexasTech
Norense Odiase,1,1,1,1,0,0,NA,2016-17,TexasTech
Matthew Temple,1,0.053,0,0,0,0,NA,2016-17,TexasTech
Devon Thomas,1,0.015,0,0,0,0,NA,2016-17,TexasTech
Total,73,0.102,0.11900000000000001,0.763,0.021,0.033,0.615,2016-17,TexasTech
