start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.111,0.5,0.358,0.672,0.307,0.382,0.335,0.28300000000000003,2014-15,California
"Rebound, 11-30 s",0.267,0.41700000000000004,0.308,0.496,0.431,0.306,0.262,0.336,2014-15,California
"Score, 0-10 s",0.051,0.47600000000000003,0.24100000000000002,0.6,0.337,0.39299999999999996,0.42200000000000004,0.314,2014-15,California
"Score, 11-30 s",0.379,0.452,0.264,0.586,0.483,0.35100000000000003,0.253,0.335,2014-15,California
"Steal, 0-10 s",0.054000000000000006,0.597,0.625,0.745,0.114,0.4,0.261,0.217,2014-15,California
"Steal, 11-30 s",0.022000000000000002,0.34700000000000003,0.222,0.25,0.639,0.391,0.139,0.2,2014-15,California
Transition,0.217,0.519,0.397,0.691,0.266,0.387,0.337,0.28,2014-15,California
