name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Akolda Manyang,36,0.179,0.158,0.655,0.092,0.133,0.5710000000000001,2017-18
Isaac Neilson,17,0.16,0.196,0.846,0.222,0.25,0.5,2017-18
Brandon Randolph,8,0.053,0.057,0.6,0.028999999999999998,0.025,0.33299999999999996,2017-18
Jake Toolson,8,0.037000000000000005,0.013999999999999999,0.25,0.063,0.038,0.25,2017-18
Zach Nelson,6,0.111,0.07400000000000001,0.4,0.059000000000000004,0,0,2017-18
Jerrelle DeBerry,6,0.111,0.1,0.4,0.043,0,0,2017-18
Conner Toolson,6,0.055999999999999994,0.08,1,0.039,0.059000000000000004,0.5,2017-18
Richard Harward,5,0.4,0.6,0.75,0.16699999999999998,1,1,2017-18
Kenneth Ogbe,4,0.025,0.013999999999999999,0.33299999999999996,0,0,NA,2017-18
Joonas Tahvainainen,3,0.375,0.25,0.33299999999999996,0,0,NA,2017-18
Benjamin Nakwaasah,2,0.027000000000000003,0,0,0,0,NA,2017-18
Total,101,0.096,0.094,0.618,0.053,0.063,0.435,2017-18
