shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.33899999999999997,0.545,0.128,0.625,2017-18,UtahValley
2pt Jumpers,0.309,0.375,0.073,0.40399999999999997,2017-18,UtahValley
3pt Shots,0.353,0.32,0.006999999999999999,0.322,2017-18,UtahValley
